minute,hour,day,day_w,month,year,available
45,06,09,1,01,2017,4394
00,07,09,1,01,2017,4302
15,07,09,1,01,2017,4154
30,07,09,1,01,2017,3973
45,07,09,1,01,2017,3759
00,08,09,1,01,2017,3526
15,08,09,1,01,2017,3257
30,08,09,1,01,2017,2936
45,08,09,1,01,2017,2653
00,09,09,1,01,2017,2381
15,09,09,1,01,2017,2129
30,09,09,1,01,2017,1854
45,09,09,1,01,2017,1626
00,10,09,1,01,2017,1463
15,10,09,1,01,2017,1319
30,10,09,1,01,2017,1230
45,10,09,1,01,2017,1137
00,11,09,1,01,2017,1062
15,11,09,1,01,2017,1001
30,11,09,1,01,2017,923
45,11,09,1,01,2017,843
00,12,09,1,01,2017,769
30,12,09,1,01,2017,635
45,12,09,1,01,2017,554
00,13,09,1,01,2017,519
15,13,09,1,01,2017,472
30,13,09,1,01,2017,414
45,13,09,1,01,2017,385
00,14,09,1,01,2017,364
15,14,09,1,01,2017,390
30,14,09,1,01,2017,370
45,14,09,1,01,2017,366
00,15,09,1,01,2017,393
15,15,09,1,01,2017,400
30,15,09,1,01,2017,426
45,15,09,1,01,2017,424
00,16,09,1,01,2017,459
15,16,09,1,01,2017,562
30,16,09,1,01,2017,654
45,16,09,1,01,2017,720
00,17,09,1,01,2017,779
15,17,09,1,01,2017,895
30,17,09,1,01,2017,1065
45,17,09,1,01,2017,1203
00,18,09,1,01,2017,1358
15,18,09,1,01,2017,1513
30,18,09,1,01,2017,1748
45,18,09,1,01,2017,1938
00,19,09,1,01,2017,2140
15,19,09,1,01,2017,2360
30,19,09,1,01,2017,2522
45,19,09,1,01,2017,2655
00,20,09,1,01,2017,2790
15,20,09,1,01,2017,2949
30,20,09,1,01,2017,3076
45,20,09,1,01,2017,3203
00,21,09,1,01,2017,3335
15,21,09,1,01,2017,3490
45,21,09,1,01,2017,3742
00,22,09,1,01,2017,3898
15,22,09,1,01,2017,4052
30,22,09,1,01,2017,4079
45,22,09,1,01,2017,4091
00,23,09,1,01,2017,4096
15,23,09,1,01,2017,4106
30,23,09,1,01,2017,4106
45,23,09,1,01,2017,4107
00,00,10,2,01,2017,4113
15,00,10,2,01,2017,4117
30,00,10,2,01,2017,4118
45,00,10,2,01,2017,4120
00,01,10,2,01,2017,4128
15,01,10,2,01,2017,4127
30,01,10,2,01,2017,4128
45,01,10,2,01,2017,4129
00,02,10,2,01,2017,4132
15,02,10,2,01,2017,4132
30,02,10,2,01,2017,4132
45,02,10,2,01,2017,4133
00,03,10,2,01,2017,4133
15,03,10,2,01,2017,4133
30,03,10,2,01,2017,4133
45,03,10,2,01,2017,4132
00,04,10,2,01,2017,4133
15,04,10,2,01,2017,4134
30,04,10,2,01,2017,4134
45,04,10,2,01,2017,4134
00,05,10,2,01,2017,4134
15,05,10,2,01,2017,4134
30,05,10,2,01,2017,4133
45,05,10,2,01,2017,4133
00,06,10,2,01,2017,4132
15,06,10,2,01,2017,4114
30,06,10,2,01,2017,4086
45,06,10,2,01,2017,4040
00,07,10,2,01,2017,3933
30,07,10,2,01,2017,3585
45,07,10,2,01,2017,3383
00,08,10,2,01,2017,3142
15,08,10,2,01,2017,2872
30,08,10,2,01,2017,2565
45,08,10,2,01,2017,2277
00,09,10,2,01,2017,1970
15,09,10,2,01,2017,1712
30,09,10,2,01,2017,1468
45,09,10,2,01,2017,1229
00,10,10,2,01,2017,1073
15,10,10,2,01,2017,944
30,10,10,2,01,2017,820
45,10,10,2,01,2017,734
00,11,10,2,01,2017,623
15,11,10,2,01,2017,556
30,11,10,2,01,2017,482
45,11,10,2,01,2017,429
00,12,10,2,01,2017,353
15,12,10,2,01,2017,313
30,12,10,2,01,2017,252
45,12,10,2,01,2017,204
00,13,10,2,01,2017,161
15,13,10,2,01,2017,108
30,13,10,2,01,2017,90
45,13,10,2,01,2017,67
00,14,10,2,01,2017,51
15,14,10,2,01,2017,64
30,14,10,2,01,2017,71
45,14,10,2,01,2017,116
15,15,10,2,01,2017,146
30,15,10,2,01,2017,145
45,15,10,2,01,2017,162
00,16,10,2,01,2017,185
15,16,10,2,01,2017,230
30,16,10,2,01,2017,306
45,16,10,2,01,2017,348
00,17,10,2,01,2017,420
15,17,10,2,01,2017,504
30,17,10,2,01,2017,688
45,17,10,2,01,2017,825
15,18,10,2,01,2017,989
30,18,10,2,01,2017,1084
45,18,10,2,01,2017,1171
00,19,10,2,01,2017,1265
15,19,10,2,01,2017,1329
30,19,10,2,01,2017,1382
45,19,10,2,01,2017,1433
00,20,10,2,01,2017,1498
30,20,10,2,01,2017,1624
45,20,10,2,01,2017,1525
00,21,10,2,01,2017,2562
15,21,10,2,01,2017,2764
30,21,10,2,01,2017,2912
45,21,10,2,01,2017,3045
00,22,10,2,01,2017,3217
15,22,10,2,01,2017,3379
30,22,10,2,01,2017,3497
45,22,10,2,01,2017,3563
00,23,10,2,01,2017,3606
15,23,10,2,01,2017,3646
30,23,10,2,01,2017,3686
45,23,10,2,01,2017,3715
00,00,11,3,01,2017,3714
15,00,11,3,01,2017,3715
45,00,11,3,01,2017,3722
15,01,11,3,01,2017,3717
30,01,11,3,01,2017,3720
45,01,11,3,01,2017,3723
00,02,11,3,01,2017,3726
15,02,11,3,01,2017,3728
30,02,11,3,01,2017,3731
45,02,11,3,01,2017,3730
00,03,11,3,01,2017,3732
15,03,11,3,01,2017,3731
30,03,11,3,01,2017,3732
45,03,11,3,01,2017,3732
00,04,11,3,01,2017,3732
30,04,11,3,01,2017,3732
00,05,11,3,01,2017,3731
15,05,11,3,01,2017,3732
30,05,11,3,01,2017,3732
45,05,11,3,01,2017,3731
00,06,11,3,01,2017,3727
15,06,11,3,01,2017,3721
30,06,11,3,01,2017,3685
45,06,11,3,01,2017,3630
00,07,11,3,01,2017,3534
15,07,11,3,01,2017,3382
30,07,11,3,01,2017,3218
00,08,11,3,01,2017,2767
15,08,11,3,01,2017,2506
30,08,11,3,01,2017,2178
45,08,11,3,01,2017,1865
00,09,11,3,01,2017,1571
15,09,11,3,01,2017,1302
30,09,11,3,01,2017,1071
00,10,11,3,01,2017,644
15,10,11,3,01,2017,516
45,10,11,3,01,2017,287
00,11,11,3,01,2017,184
15,11,11,3,01,2017,102
30,11,11,3,01,2017,23
45,11,11,3,01,2017,0
00,12,11,3,01,2017,0
15,12,11,3,01,2017,0
30,12,11,3,01,2017,0
45,12,11,3,01,2017,0
00,13,11,3,01,2017,0
30,13,11,3,01,2017,0
00,14,11,3,01,2017,0
15,14,11,3,01,2017,0
30,14,11,3,01,2017,0
45,14,11,3,01,2017,0
00,15,11,3,01,2017,0
15,15,11,3,01,2017,0
30,15,11,3,01,2017,0
45,15,11,3,01,2017,0
00,16,11,3,01,2017,0
15,16,11,3,01,2017,0
30,16,11,3,01,2017,0
45,16,11,3,01,2017,0
00,17,11,3,01,2017,16
15,17,11,3,01,2017,123
30,17,11,3,01,2017,246
45,17,11,3,01,2017,412
00,18,11,3,01,2017,562
15,18,11,3,01,2017,740
30,18,11,3,01,2017,899
45,18,11,3,01,2017,1075
00,19,11,3,01,2017,1258
15,19,11,3,01,2017,1430
30,19,11,3,01,2017,1567
45,19,11,3,01,2017,1715
15,20,11,3,01,2017,2009
30,20,11,3,01,2017,2156
45,20,11,3,01,2017,2304
00,21,11,3,01,2017,2431
15,21,11,3,01,2017,2566
30,21,11,3,01,2017,2717
45,21,11,3,01,2017,2845
00,22,11,3,01,2017,3053
15,22,11,3,01,2017,3241
30,22,11,3,01,2017,3299
45,22,11,3,01,2017,3313
00,23,11,3,01,2017,3325
15,23,11,3,01,2017,3333
30,23,11,3,01,2017,3343
45,23,11,3,01,2017,3355
00,00,12,4,01,2017,3354
15,00,12,4,01,2017,3360
30,00,12,4,01,2017,3357
45,00,12,4,01,2017,3361
00,01,12,4,01,2017,3362
15,01,12,4,01,2017,3367
00,02,12,4,01,2017,3370
15,02,12,4,01,2017,3372
30,02,12,4,01,2017,3371
45,02,12,4,01,2017,3371
00,03,12,4,01,2017,3373
30,03,12,4,01,2017,3372
00,04,12,4,01,2017,3375
30,04,12,4,01,2017,3374
45,04,12,4,01,2017,3375
00,05,12,4,01,2017,3375
15,05,12,4,01,2017,3375
30,05,12,4,01,2017,3375
45,05,12,4,01,2017,3375
15,06,12,4,01,2017,3363
30,06,12,4,01,2017,3332
45,06,12,4,01,2017,3282
00,07,12,4,01,2017,3192
15,07,12,4,01,2017,3040
30,07,12,4,01,2017,2843
45,07,12,4,01,2017,2631
00,08,12,4,01,2017,2397
15,08,12,4,01,2017,2102
30,08,12,4,01,2017,1827
45,08,12,4,01,2017,1539
00,09,12,4,01,2017,1262
15,09,12,4,01,2017,1016
30,09,12,4,01,2017,787
45,09,12,4,01,2017,572
00,10,12,4,01,2017,403
15,10,12,4,01,2017,257
30,10,12,4,01,2017,137
00,11,12,4,01,2017,0
15,11,12,4,01,2017,0
30,11,12,4,01,2017,0
45,11,12,4,01,2017,0
00,12,12,4,01,2017,0
15,12,12,4,01,2017,0
30,12,12,4,01,2017,0
45,12,12,4,01,2017,0
00,13,12,4,01,2017,0
15,13,12,4,01,2017,0
30,13,12,4,01,2017,0
45,13,12,4,01,2017,0
00,14,12,4,01,2017,0
15,14,12,4,01,2017,0
30,14,12,4,01,2017,0
45,14,12,4,01,2017,0
00,15,12,4,01,2017,0
30,15,12,4,01,2017,0
45,15,12,4,01,2017,0
00,16,12,4,01,2017,0
15,16,12,4,01,2017,0
30,16,12,4,01,2017,0
00,17,12,4,01,2017,0
15,17,12,4,01,2017,0
30,17,12,4,01,2017,20
45,17,12,4,01,2017,122
15,18,12,4,01,2017,436
30,18,12,4,01,2017,648
45,18,12,4,01,2017,844
00,19,12,4,01,2017,999
30,19,12,4,01,2017,1291
45,19,12,4,01,2017,1371
00,20,12,4,01,2017,1529
15,20,12,4,01,2017,1670
30,20,12,4,01,2017,1856
45,20,12,4,01,2017,1989
00,21,12,4,01,2017,2076
15,21,12,4,01,2017,2227
30,21,12,4,01,2017,2377
45,21,12,4,01,2017,2521
00,22,12,4,01,2017,2709
30,22,12,4,01,2017,2902
45,22,12,4,01,2017,2914
00,23,12,4,01,2017,2921
30,23,12,4,01,2017,2931
45,23,12,4,01,2017,2936
00,00,13,5,01,2017,2949
15,00,13,5,01,2017,2956
30,00,13,5,01,2017,2954
45,00,13,5,01,2017,2959
00,01,13,5,01,2017,2964
15,01,13,5,01,2017,2966
30,01,13,5,01,2017,2965
45,01,13,5,01,2017,2966
00,02,13,5,01,2017,2969
15,02,13,5,01,2017,2969
30,02,13,5,01,2017,2969
45,02,13,5,01,2017,2969
15,03,13,5,01,2017,2969
30,03,13,5,01,2017,2970
45,03,13,5,01,2017,2970
00,04,13,5,01,2017,2970
15,04,13,5,01,2017,2970
30,04,13,5,01,2017,2970
45,04,13,5,01,2017,2970
00,05,13,5,01,2017,2971
15,05,13,5,01,2017,2972
30,05,13,5,01,2017,2973
45,05,13,5,01,2017,2973
00,06,13,5,01,2017,2974
15,06,13,5,01,2017,2963
30,06,13,5,01,2017,2931
45,06,13,5,01,2017,2883
00,07,13,5,01,2017,2788
15,07,13,5,01,2017,2661
30,07,13,5,01,2017,2486
45,07,13,5,01,2017,2269
00,08,13,5,01,2017,2030
15,08,13,5,01,2017,1771
30,08,13,5,01,2017,1457
00,09,13,5,01,2017,889
15,09,13,5,01,2017,633
45,09,13,5,01,2017,182
00,10,13,5,01,2017,0
15,10,13,5,01,2017,0
45,10,13,5,01,2017,0
00,11,13,5,01,2017,0
30,11,13,5,01,2017,0
45,11,13,5,01,2017,0
15,12,13,5,01,2017,0
30,12,13,5,01,2017,0
45,12,13,5,01,2017,0
00,13,13,5,01,2017,0
15,13,13,5,01,2017,0
30,13,13,5,01,2017,0
45,13,13,5,01,2017,0
00,14,13,5,01,2017,0
15,14,13,5,01,2017,0
30,14,13,5,01,2017,0
45,14,13,5,01,2017,0
15,15,13,5,01,2017,0
30,15,13,5,01,2017,0
45,15,13,5,01,2017,0
00,16,13,5,01,2017,0
15,16,13,5,01,2017,0
30,16,13,5,01,2017,0
45,16,13,5,01,2017,0
00,17,13,5,01,2017,0
15,17,13,5,01,2017,0
30,17,13,5,01,2017,0
45,17,13,5,01,2017,113
00,18,13,5,01,2017,260
15,18,13,5,01,2017,400
30,18,13,5,01,2017,494
45,18,13,5,01,2017,627
00,19,13,5,01,2017,754
15,19,13,5,01,2017,799
30,19,13,5,01,2017,793
45,19,13,5,01,2017,769
00,20,13,5,01,2017,793
30,20,13,5,01,2017,822
45,20,13,5,01,2017,893
00,21,13,5,01,2017,957
15,21,13,5,01,2017,1082
30,21,13,5,01,2017,1266
45,21,13,5,01,2017,1461
00,22,13,5,01,2017,1711
15,22,13,5,01,2017,2085
30,22,13,5,01,2017,2343
45,22,13,5,01,2017,2432
00,23,13,5,01,2017,2500
15,23,13,5,01,2017,2610
30,23,13,5,01,2017,2655
45,23,13,5,01,2017,2706
00,00,14,6,01,2017,2728
15,00,14,6,01,2017,2743
30,00,14,6,01,2017,2761
45,00,14,6,01,2017,2767
00,01,14,6,01,2017,2772
30,01,14,6,01,2017,2779
45,01,14,6,01,2017,2777
00,02,14,6,01,2017,2780
15,02,14,6,01,2017,2777
30,02,14,6,01,2017,2778
45,02,14,6,01,2017,2777
00,03,14,6,01,2017,2776
15,03,14,6,01,2017,2777
30,03,14,6,01,2017,2777
45,03,14,6,01,2017,2780
00,04,14,6,01,2017,2780
15,04,14,6,01,2017,2779
45,04,14,6,01,2017,2777
00,05,14,6,01,2017,2778
15,05,14,6,01,2017,2779
30,05,14,6,01,2017,2779
45,05,14,6,01,2017,2779
00,06,14,6,01,2017,2780
15,06,14,6,01,2017,2780
30,06,14,6,01,2017,2779
45,06,14,6,01,2017,2775
00,07,14,6,01,2017,2776
15,07,14,6,01,2017,2771
45,07,14,6,01,2017,2752
00,08,14,6,01,2017,2731
15,08,14,6,01,2017,2718
30,08,14,6,01,2017,2693
45,08,14,6,01,2017,2670
00,09,14,6,01,2017,2638
15,09,14,6,01,2017,2613
30,09,14,6,01,2017,2558
45,09,14,6,01,2017,2493
00,10,14,6,01,2017,2382
15,10,14,6,01,2017,2266
30,10,14,6,01,2017,2137
45,10,14,6,01,2017,1999
00,11,14,6,01,2017,1875
15,11,14,6,01,2017,1724
30,11,14,6,01,2017,1583
45,11,14,6,01,2017,1480
00,12,14,6,01,2017,1375
15,12,14,6,01,2017,1256
30,12,14,6,01,2017,1136
45,12,14,6,01,2017,1014
00,13,14,6,01,2017,931
15,13,14,6,01,2017,837
30,13,14,6,01,2017,770
45,13,14,6,01,2017,664
00,14,14,6,01,2017,627
15,14,14,6,01,2017,557
30,14,14,6,01,2017,511
45,14,14,6,01,2017,448
00,15,14,6,01,2017,392
15,15,14,6,01,2017,324
30,15,14,6,01,2017,267
45,15,14,6,01,2017,225
00,16,14,6,01,2017,197
15,16,14,6,01,2017,206
30,16,14,6,01,2017,197
00,17,14,6,01,2017,197
15,17,14,6,01,2017,210
30,17,14,6,01,2017,264
45,17,14,6,01,2017,295
00,18,14,6,01,2017,310
15,18,14,6,01,2017,316
30,18,14,6,01,2017,336
45,18,14,6,01,2017,321
00,19,14,6,01,2017,302
15,19,14,6,01,2017,304
30,19,14,6,01,2017,257
45,19,14,6,01,2017,234
00,20,14,6,01,2017,235
15,20,14,6,01,2017,225
30,20,14,6,01,2017,227
45,20,14,6,01,2017,270
00,21,14,6,01,2017,378
15,21,14,6,01,2017,537
30,21,14,6,01,2017,739
45,21,14,6,01,2017,981
00,22,14,6,01,2017,1247
15,22,14,6,01,2017,1625
30,22,14,6,01,2017,1898
45,22,14,6,01,2017,2050
00,23,14,6,01,2017,2140
15,23,14,6,01,2017,2353
30,23,14,6,01,2017,2489
45,23,14,6,01,2017,2514
00,00,15,7,01,2017,2539
15,00,15,7,01,2017,2551
30,00,15,7,01,2017,2563
45,00,15,7,01,2017,2573
00,01,15,7,01,2017,2609
15,01,15,7,01,2017,2667
30,01,15,7,01,2017,2671
45,01,15,7,01,2017,2671
00,02,15,7,01,2017,2673
15,02,15,7,01,2017,2672
30,02,15,7,01,2017,2672
45,02,15,7,01,2017,2671
00,03,15,7,01,2017,2671
15,03,15,7,01,2017,2671
30,03,15,7,01,2017,2670
45,03,15,7,01,2017,2670
00,04,15,7,01,2017,2669
15,04,15,7,01,2017,2670
30,04,15,7,01,2017,2669
45,04,15,7,01,2017,2669
00,05,15,7,01,2017,2670
15,05,15,7,01,2017,2671
30,05,15,7,01,2017,2672
45,05,15,7,01,2017,2671
15,06,15,7,01,2017,2666
30,06,15,7,01,2017,2646
45,06,15,7,01,2017,2638
00,07,15,7,01,2017,2622
15,07,15,7,01,2017,2608
30,07,15,7,01,2017,2601
45,07,15,7,01,2017,2587
00,08,15,7,01,2017,2580
15,08,15,7,01,2017,2550
30,08,15,7,01,2017,2533
45,08,15,7,01,2017,2514
00,09,15,7,01,2017,2498
15,09,15,7,01,2017,2456
30,09,15,7,01,2017,2422
45,09,15,7,01,2017,2351
00,10,15,7,01,2017,2235
15,10,15,7,01,2017,2066
30,10,15,7,01,2017,1902
45,10,15,7,01,2017,1734
00,11,15,7,01,2017,1549
15,11,15,7,01,2017,1333
30,11,15,7,01,2017,1155
00,12,15,7,01,2017,771
30,12,15,7,01,2017,446
45,12,15,7,01,2017,285
00,13,15,7,01,2017,104
15,13,15,7,01,2017,0
30,13,15,7,01,2017,0
45,13,15,7,01,2017,0
00,14,15,7,01,2017,0
15,14,15,7,01,2017,0
30,14,15,7,01,2017,0
45,14,15,7,01,2017,0
00,15,15,7,01,2017,0
15,15,15,7,01,2017,0
30,15,15,7,01,2017,0
45,15,15,7,01,2017,0
00,16,15,7,01,2017,0
15,16,15,7,01,2017,0
30,16,15,7,01,2017,0
45,16,15,7,01,2017,0
00,17,15,7,01,2017,0
15,17,15,7,01,2017,0
30,17,15,7,01,2017,0
45,17,15,7,01,2017,0
00,18,15,7,01,2017,0
15,18,15,7,01,2017,0
30,18,15,7,01,2017,0
45,18,15,7,01,2017,0
00,19,15,7,01,2017,62
15,19,15,7,01,2017,164
30,19,15,7,01,2017,238
45,19,15,7,01,2017,340
00,20,15,7,01,2017,447
15,20,15,7,01,2017,634
30,20,15,7,01,2017,789
45,20,15,7,01,2017,975
00,21,15,7,01,2017,1134
15,21,15,7,01,2017,1309
30,21,15,7,01,2017,1504
45,21,15,7,01,2017,1732
00,22,15,7,01,2017,1963
15,22,15,7,01,2017,2194
30,22,15,7,01,2017,2365
45,22,15,7,01,2017,2455
00,23,15,7,01,2017,2502
15,23,15,7,01,2017,2508
30,23,15,7,01,2017,2513
45,23,15,7,01,2017,2516
00,00,16,1,01,2017,2519
15,00,16,1,01,2017,2520
30,00,16,1,01,2017,2520
45,00,16,1,01,2017,2521
00,01,16,1,01,2017,2522
15,01,16,1,01,2017,2523
30,01,16,1,01,2017,2522
00,02,16,1,01,2017,2524
15,02,16,1,01,2017,2524
45,02,16,1,01,2017,2524
00,03,16,1,01,2017,2525
15,03,16,1,01,2017,2525
30,03,16,1,01,2017,2525
45,03,16,1,01,2017,2525
00,04,16,1,01,2017,2526
15,04,16,1,01,2017,2526
30,04,16,1,01,2017,2526
45,04,16,1,01,2017,2526
00,05,16,1,01,2017,2526
15,05,16,1,01,2017,2525
30,05,16,1,01,2017,2525
45,05,16,1,01,2017,2524
00,06,16,1,01,2017,2524
30,06,16,1,01,2017,2486
45,06,16,1,01,2017,2437
00,07,16,1,01,2017,2367
30,07,16,1,01,2017,2118
45,07,16,1,01,2017,1942
00,08,16,1,01,2017,1727
15,08,16,1,01,2017,1458
30,08,16,1,01,2017,1206
45,08,16,1,01,2017,945
00,09,16,1,01,2017,675
15,09,16,1,01,2017,420
45,09,16,1,01,2017,0
00,10,16,1,01,2017,0
30,10,16,1,01,2017,0
45,10,16,1,01,2017,0
00,11,16,1,01,2017,0
15,11,16,1,01,2017,0
45,11,16,1,01,2017,0
00,12,16,1,01,2017,0
15,12,16,1,01,2017,0
30,12,16,1,01,2017,0
00,13,16,1,01,2017,0
30,13,16,1,01,2017,0
00,14,16,1,01,2017,0
30,14,16,1,01,2017,0
45,14,16,1,01,2017,0
00,15,16,1,01,2017,0
15,15,16,1,01,2017,0
30,15,16,1,01,2017,0
45,15,16,1,01,2017,0
00,16,16,1,01,2017,0
30,16,16,1,01,2017,0
45,16,16,1,01,2017,0
00,17,16,1,01,2017,0
15,17,16,1,01,2017,0
30,17,16,1,01,2017,0
45,17,16,1,01,2017,0
00,18,16,1,01,2017,0
15,18,16,1,01,2017,0
30,18,16,1,01,2017,0
00,19,16,1,01,2017,80
30,19,16,1,01,2017,433
00,20,16,1,01,2017,787
15,20,16,1,01,2017,3305
30,20,16,1,01,2017,3432
45,20,16,1,01,2017,3530
00,21,16,1,01,2017,3682
15,21,16,1,01,2017,3832
30,21,16,1,01,2017,4002
45,21,16,1,01,2017,4137
00,22,16,1,01,2017,4296
15,22,16,1,01,2017,4424
30,22,16,1,01,2017,4453
00,23,16,1,01,2017,4487
30,23,16,1,01,2017,4500
15,00,17,2,01,2017,4509
30,00,17,2,01,2017,4512
00,01,17,2,01,2017,4511
15,01,17,2,01,2017,4514
00,02,17,2,01,2017,4517
15,02,17,2,01,2017,4518
30,02,17,2,01,2017,4519
45,02,17,2,01,2017,4519
00,03,17,2,01,2017,4520
15,03,17,2,01,2017,4520
30,03,17,2,01,2017,4521
00,04,17,2,01,2017,4521
15,04,17,2,01,2017,4521
30,04,17,2,01,2017,4521
45,04,17,2,01,2017,4521
00,05,17,2,01,2017,4521
15,05,17,2,01,2017,4520
30,05,17,2,01,2017,4521
45,05,17,2,01,2017,4520
00,06,17,2,01,2017,4515
30,06,17,2,01,2017,4468
45,06,17,2,01,2017,4413
00,07,17,2,01,2017,4323
15,07,17,2,01,2017,4196
30,07,17,2,01,2017,4007
45,07,17,2,01,2017,3785
00,08,17,2,01,2017,3498
15,08,17,2,01,2017,3224
30,08,17,2,01,2017,2944
45,08,17,2,01,2017,2692
00,09,17,2,01,2017,2392
15,09,17,2,01,2017,2104
30,09,17,2,01,2017,1856
45,09,17,2,01,2017,1642
00,10,17,2,01,2017,1429
15,10,17,2,01,2017,1296
30,10,17,2,01,2017,1159
45,10,17,2,01,2017,1070
00,11,17,2,01,2017,966
15,11,17,2,01,2017,867
30,11,17,2,01,2017,769
45,11,17,2,01,2017,693
00,12,17,2,01,2017,649
15,12,17,2,01,2017,607
30,12,17,2,01,2017,528
45,12,17,2,01,2017,470
00,13,17,2,01,2017,420
15,13,17,2,01,2017,378
30,13,17,2,01,2017,338
45,13,17,2,01,2017,313
00,14,17,2,01,2017,335
15,14,17,2,01,2017,338
30,14,17,2,01,2017,379
45,14,17,2,01,2017,403
00,15,17,2,01,2017,437
15,15,17,2,01,2017,430
30,15,17,2,01,2017,439
45,15,17,2,01,2017,473
00,16,17,2,01,2017,513
15,16,17,2,01,2017,557
45,16,17,2,01,2017,720
00,17,17,2,01,2017,793
15,17,17,2,01,2017,866
45,17,17,2,01,2017,1107
00,18,17,2,01,2017,1248
30,18,17,2,01,2017,1623
45,18,17,2,01,2017,1782
00,19,17,2,01,2017,1980
30,19,17,2,01,2017,2172
45,19,17,2,01,2017,2233
00,20,17,2,01,2017,2340
15,20,17,2,01,2017,2486
45,20,17,2,01,2017,2746
00,21,17,2,01,2017,2928
15,21,17,2,01,2017,3116
30,21,17,2,01,2017,3312
45,21,17,2,01,2017,3513
00,22,17,2,01,2017,3693
15,22,17,2,01,2017,3848
30,22,17,2,01,2017,3979
45,22,17,2,01,2017,4015
00,23,17,2,01,2017,4027
15,23,17,2,01,2017,4079
30,23,17,2,01,2017,4110
45,23,17,2,01,2017,4127
00,00,18,3,01,2017,4134
15,00,18,3,01,2017,4138
30,00,18,3,01,2017,4140
45,00,18,3,01,2017,4140
00,01,18,3,01,2017,4140
15,01,18,3,01,2017,4140
30,01,18,3,01,2017,4138
45,01,18,3,01,2017,4139
00,02,18,3,01,2017,4145
15,02,18,3,01,2017,4146
30,02,18,3,01,2017,4146
45,02,18,3,01,2017,4145
00,03,18,3,01,2017,4147
15,03,18,3,01,2017,4148
45,03,18,3,01,2017,4148
00,04,18,3,01,2017,4147
15,04,18,3,01,2017,4149
30,04,18,3,01,2017,4149
45,04,18,3,01,2017,4149
00,05,18,3,01,2017,4149
30,05,18,3,01,2017,4149
45,05,18,3,01,2017,4150
00,06,18,3,01,2017,4148
15,06,18,3,01,2017,4139
30,06,18,3,01,2017,4104
45,06,18,3,01,2017,4047
00,07,18,3,01,2017,3949
15,07,18,3,01,2017,3810
30,07,18,3,01,2017,3631
45,07,18,3,01,2017,3432
30,08,18,3,01,2017,2663
45,08,18,3,01,2017,2372
00,09,18,3,01,2017,2084
15,09,18,3,01,2017,1816
30,09,18,3,01,2017,1538
45,09,18,3,01,2017,1302
00,10,18,3,01,2017,1119
15,10,18,3,01,2017,937
30,10,18,3,01,2017,822
45,10,18,3,01,2017,733
00,11,18,3,01,2017,643
15,11,18,3,01,2017,556
30,11,18,3,01,2017,506
45,11,18,3,01,2017,426
00,12,18,3,01,2017,372
15,12,18,3,01,2017,297
30,12,18,3,01,2017,212
45,12,18,3,01,2017,146
00,13,18,3,01,2017,111
15,13,18,3,01,2017,92
30,13,18,3,01,2017,50
45,13,18,3,01,2017,54
15,14,18,3,01,2017,47
00,15,18,3,01,2017,60
15,15,18,3,01,2017,69
30,15,18,3,01,2017,83
45,15,18,3,01,2017,94
00,16,18,3,01,2017,105
15,16,18,3,01,2017,123
30,16,18,3,01,2017,184
45,16,18,3,01,2017,262
00,17,18,3,01,2017,356
45,17,18,3,01,2017,794
00,18,18,3,01,2017,965
15,18,18,3,01,2017,1135
30,18,18,3,01,2017,1324
00,19,18,3,01,2017,1628
15,19,18,3,01,2017,1762
30,19,18,3,01,2017,1866
45,19,18,3,01,2017,1952
00,20,18,3,01,2017,2149
15,20,18,3,01,2017,2283
30,20,18,3,01,2017,2446
45,20,18,3,01,2017,2621
00,21,18,3,01,2017,2774
45,21,18,3,01,2017,3267
00,22,18,3,01,2017,3401
45,22,18,3,01,2017,3743
00,23,18,3,01,2017,3761
15,23,18,3,01,2017,3768
30,23,18,3,01,2017,3766
45,23,18,3,01,2017,3770
00,00,19,4,01,2017,3771
15,00,19,4,01,2017,3773
30,00,19,4,01,2017,3770
45,00,19,4,01,2017,3772
00,01,19,4,01,2017,3771
15,01,19,4,01,2017,3773
45,01,19,4,01,2017,3772
00,02,19,4,01,2017,3772
30,02,19,4,01,2017,3768
00,03,19,4,01,2017,3769
15,03,19,4,01,2017,3769
30,03,19,4,01,2017,3768
45,03,19,4,01,2017,3768
00,04,19,4,01,2017,3768
15,04,19,4,01,2017,3768
30,04,19,4,01,2017,3768
45,04,19,4,01,2017,3768
00,05,19,4,01,2017,3767
30,05,19,4,01,2017,3766
45,05,19,4,01,2017,3767
00,06,19,4,01,2017,3765
15,06,19,4,01,2017,3752
30,06,19,4,01,2017,3723
45,06,19,4,01,2017,3670
00,07,19,4,01,2017,3575
15,07,19,4,01,2017,3445
30,07,19,4,01,2017,3254
45,07,19,4,01,2017,3030
00,08,19,4,01,2017,2811
15,08,19,4,01,2017,2535
30,08,19,4,01,2017,2257
45,08,19,4,01,2017,4913
00,09,19,4,01,2017,4606
15,09,19,4,01,2017,4317
30,09,19,4,01,2017,4044
45,09,19,4,01,2017,3828
00,10,19,4,01,2017,3618
15,10,19,4,01,2017,3450
30,10,19,4,01,2017,3314
45,10,19,4,01,2017,3180
00,11,19,4,01,2017,3067
15,11,19,4,01,2017,2970
30,11,19,4,01,2017,2874
45,11,19,4,01,2017,2772
00,12,19,4,01,2017,2706
15,12,19,4,01,2017,2638
30,12,19,4,01,2017,2603
